episode,crop,season_return,avg100_return,actor_loss,critic_loss,entropy_water,entropy_nitrogen,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
2874,maize,12.2809,11.3675,-0.031824,0.290686,0.0635,1.4278,746.0,280.0,100.04,6934.0,1005.89,907.58
2875,maize,12.6322,11.3627,0.044867,0.379913,0.0848,1.4438,730.0,300.0,100.04,7703.0,1187.75,910.79
2876,maize,5.6622,11.2855,-0.261083,7.248353,0.0768,1.4306,730.0,390.0,100.04,5432.5,530.14,907.56
2877,maize,12.2684,11.2791,-0.045932,0.618966,0.0759,1.4601,732.0,420.0,100.04,5872.7,608.99,903.59
2878,maize,13.0306,11.3035,0.122761,1.662484,0.0969,1.4411,732.0,315.0,100.04,7428.4,1102.89,907.34
2879,maize,14.6949,11.342,0.258953,3.609907,0.086,1.4614,734.0,490.0,100.04,7790.2,1017.16,908.84
2880,maize,12.2589,11.348,0.17978,1.489112,0.0835,1.4622,732.0,425.0,100.04,7447.2,997.6,911.73
2881,maize,8.9542,11.3079,-0.0911,2.976311,0.072,1.4083,730.0,320.0,100.04,6100.7,767.18,910.38
2882,maize,12.593,11.3527,0.171369,1.714877,0.0911,1.4309,750.0,440.0,100.04,7601.6,1010.41,916.17
2883,maize,9.2524,11.3267,-0.049424,0.798853,0.0812,1.4598,732.0,265.0,100.04,6575.2,939.59,918.85
2884,maize,12.5316,11.3297,0.081218,0.553933,0.0922,1.4533,732.0,275.0,100.04,7296.5,1109.92,921.69
2885,maize,10.2932,11.3411,-0.008078,0.47379,0.0863,1.4558,730.0,470.0,100.04,6937.8,826.45,924.54
2886,maize,13.2034,11.302,0.032455,0.601093,0.1264,1.4956,730.0,400.0,100.04,7322.6,992.64,923.95
2887,maize,4.4152,11.2265,-0.465846,9.006354,0.0786,1.4331,736.0,340.0,100.04,5922.7,699.07,922.33
2888,maize,9.0415,11.2761,-0.059216,2.183536,0.1171,1.481,739.0,320.0,100.04,6331.6,819.5,929.33
2889,maize,12.0848,11.2848,0.001926,0.312012,0.0906,1.4703,740.0,425.0,100.04,7451.7,993.92,932.22
2890,maize,11.8524,11.3596,0.035105,0.420178,0.1152,1.4528,735.0,340.0,100.04,7201.1,1019.26,939.92
2891,maize,12.0855,11.3556,0.014664,0.344443,0.1105,1.4927,732.0,395.0,100.04,7061.5,931.16,939.88
2892,maize,11.5444,11.3853,0.020688,0.130835,0.1131,1.4715,739.0,410.0,100.04,7551.2,1034.41,943.37
2893,maize,14.8777,11.4095,0.189752,2.718694,0.133,1.4248,740.0,400.0,100.04,8267.1,1222.77,945.95
2894,maize,12.5916,11.4017,0.02274,0.252166,0.1308,1.4641,732.0,225.0,100.04,7566.9,1227.52,949.46
2895,maize,8.0815,11.4032,-0.293949,4.230565,0.0946,1.4421,755.0,460.0,100.04,6451.2,699.81,950.44
2896,maize,7.839,11.3801,-0.31881,7.097916,0.1017,1.477,734.0,450.0,100.04,5908.2,586.64,947.74
2897,maize,7.5309,11.3208,-0.274729,8.16789,0.1097,1.4467,742.0,415.0,100.04,5808.7,591.97,943.94
2898,maize,9.3722,11.3036,-0.222865,2.971404,0.0988,1.4349,737.0,445.0,100.04,6653.8,776.24,943.17
2899,maize,12.8249,11.3745,0.083952,1.262487,0.1077,1.4712,730.0,530.0,100.04,7398.9,881.73,946.84
2900,maize,9.0243,11.3804,-0.299008,5.035495,0.105,1.4827,770.0,290.0,100.04,6835.7,956.92,949.21
2901,maize,10.9148,11.4029,-0.026908,1.05844,0.1129,1.469,742.0,370.0,100.04,7229.9,992.28,950.56
2902,maize,12.739,11.4274,0.180891,2.809999,0.1018,1.4313,732.0,395.0,100.04,7505.8,1042.26,951.19
2903,maize,11.1422,11.4417,0.014765,0.419457,0.1127,1.4739,734.0,470.0,100.04,7053.7,853.03,950.85
2904,maize,7.047,11.3809,-0.276546,5.486296,0.1027,1.4969,735.0,335.0,100.04,5562.2,614.55,947.32
2905,maize,13.6681,11.4103,0.164279,1.91326,0.12,1.4497,730.0,375.0,100.04,7760.1,1127.02,950.62
2906,maize,13.6199,11.4234,0.040976,1.066114,0.1265,1.4772,730.0,335.0,100.04,7609.3,1129.33,953.85
2907,maize,12.2033,11.4139,0.121034,0.763241,0.1417,1.4738,730.0,475.0,100.04,7445.9,948.49,954.35
2908,maize,12.4058,11.4081,0.102843,0.62444,0.1249,1.4815,734.0,380.0,100.04,7548.7,1066.76,954.98
2909,maize,8.6998,11.3471,-0.282369,4.489424,0.1125,1.4502,732.0,475.0,100.04,6735.0,769.55,951.51
2910,maize,7.235,11.272,-0.50029,7.912557,0.1183,1.4898,750.0,385.0,100.04,5870.6,632.66,947.06
2911,maize,12.3186,11.2456,0.045923,0.401941,0.1167,1.4957,739.0,280.0,100.04,7699.8,1201.56,947.38
2912,maize,12.413,11.2608,-0.007501,0.30911,0.1172,1.45,730.0,255.0,100.04,7368.0,1149.0,949.65
2913,maize,11.8918,11.2491,-0.007487,0.289282,0.1122,1.4812,730.0,275.0,100.04,7340.3,1122.06,950.0
2914,maize,6.2083,11.188,-0.534779,11.717251,0.0895,1.48,760.0,365.0,100.04,5930.2,661.55,947.16
2915,maize,13.0301,11.2273,0.024026,0.310467,0.0963,1.4715,732.0,450.0,100.04,7626.2,1017.36,948.87
2916,maize,7.1065,11.2304,-0.312098,16.111126,0.0759,1.4757,730.0,335.0,100.04,5055.5,490.87,947.25
2917,maize,8.7491,11.1977,-0.222927,3.538735,0.0916,1.4683,742.0,330.0,100.04,6650.9,887.54,949.01
2918,maize,8.7625,11.1456,-0.109098,1.557401,0.08,1.4613,740.0,480.0,100.04,6483.2,696.81,945.54
2919,maize,11.8658,11.1436,0.01876,0.851388,0.0957,1.484,734.0,360.0,100.04,6816.9,903.84,944.69
2920,maize,13.058,11.1668,0.158626,1.184022,0.103,1.4351,734.0,410.0,100.04,7982.2,1145.16,946.0
2921,maize,12.2019,11.1453,0.092914,0.732387,0.0896,1.4395,740.0,330.0,100.04,7693.2,1149.29,946.14
2922,maize,12.5258,11.1753,0.168936,1.788425,0.1037,1.4617,732.0,330.0,100.04,7257.8,1045.25,949.11
2923,maize,10.5433,11.1388,0.040642,0.275059,0.0987,1.4839,742.0,300.0,100.04,7329.2,1087.1,949.14
2924,maize,5.4141,11.0758,-0.185933,5.57853,0.0735,1.4529,732.0,485.0,100.04,5278.4,395.4,943.64
2925,maize,12.717,11.0799,0.089493,1.374856,0.0746,1.4668,730.0,305.0,100.04,7382.5,1102.63,944.43
2926,maize,8.9527,11.0416,-0.117563,0.90777,0.0828,1.4567,732.0,335.0,100.04,7004.1,976.83,944.16
2927,maize,13.634,11.0794,0.203583,3.894051,0.0616,1.4536,742.0,385.0,100.04,7422.7,1025.48,946.18
2928,maize,10.9513,11.0842,0.074874,1.685311,0.0778,1.4643,735.0,295.0,100.04,7199.5,1063.88,947.18
2929,maize,15.7856,11.1689,0.358613,7.983572,0.0791,1.4281,732.0,315.0,100.04,7897.9,1220.27,954.15
2930,maize,11.1366,11.1709,0.017365,1.246036,0.0816,1.3626,730.0,470.0,100.04,6904.4,818.1,953.37
2931,maize,13.6762,11.1822,0.104668,0.989737,0.1122,1.4564,730.0,300.0,100.04,7645.4,1173.34,954.11
2932,maize,11.9969,11.159,-0.004263,0.817886,0.0944,1.406,752.0,235.0,100.04,7387.3,1160.63,953.59
2933,maize,14.6377,11.1872,0.101781,1.33445,0.1065,1.3972,730.0,350.0,100.04,7683.9,1132.98,956.38
2934,maize,12.9546,11.1673,0.084469,0.614125,0.0878,1.4328,734.0,385.0,100.04,7448.7,1036.77,953.17
2935,maize,10.7507,11.1391,-0.231497,1.677684,0.1171,1.4196,738.0,375.0,100.04,7655.8,1096.15,953.17
2936,maize,10.8593,11.1479,-0.105554,2.857785,0.1094,1.3988,730.0,350.0,100.04,7461.6,1077.39,954.86
2937,maize,13.3956,11.1657,0.00015,0.553556,0.1006,1.4467,732.0,290.0,100.04,7740.3,1205.88,957.8
2938,maize,12.5942,11.1483,-0.152809,2.353186,0.0993,1.3891,732.0,285.0,100.04,7504.5,1151.94,956.01
2939,maize,14.9672,11.1706,-0.081096,1.147799,0.0961,1.3933,730.0,410.0,100.04,7273.3,970.33,955.08
2940,maize,12.2783,11.1998,-0.1652,2.250577,0.1093,1.3891,742.0,325.0,100.04,7503.6,1105.71,956.69
2941,maize,11.109,11.2013,-0.33042,5.007307,0.0942,1.4057,750.0,360.0,100.04,7071.3,957.81,957.74
2942,maize,11.2757,11.1852,-0.14428,2.748305,0.1064,1.414,730.0,300.0,100.04,6808.4,964.11,957.1
2943,maize,9.3282,11.1252,-0.262437,5.243705,0.1122,1.4447,742.0,300.0,100.04,6968.9,997.01,956.14
2944,maize,10.8716,11.1069,-0.219614,2.656241,0.096,1.4127,734.0,315.0,100.04,6757.1,933.86,954.57
2945,maize,12.7256,11.117,-0.063679,1.170586,0.0946,1.4025,730.0,240.0,100.04,6946.2,1058.56,956.58
2946,maize,8.3511,11.0634,-0.156265,2.745151,0.0909,1.3945,730.0,320.0,100.04,6642.1,902.51,955.71
2947,maize,5.9381,11.0331,-0.358302,6.169641,0.1235,1.4626,734.0,320.0,100.04,5986.3,736.16,954.81
2948,maize,13.9828,11.0891,0.242836,3.014957,0.1198,1.456,730.0,340.0,100.04,7322.0,1052.5,955.62
2949,maize,5.7298,11.0075,-0.265266,4.484918,0.1199,1.441,732.0,205.0,100.04,5859.0,820.54,953.14
2950,maize,11.1956,10.9862,0.221391,2.150618,0.1371,1.4587,732.0,320.0,100.04,7113.1,1019.06,954.08
2951,maize,11.9482,11.0063,0.23835,2.014339,0.1604,1.4044,735.0,350.0,100.04,6814.0,912.51,952.62
2952,maize,12.6302,11.0466,0.320987,4.044055,0.1491,1.365,740.0,310.0,100.04,7274.9,1064.73,954.61
2953,maize,12.5579,11.0458,0.163327,4.15124,0.1187,1.4964,730.0,350.0,100.04,7209.5,1014.37,954.53
2954,maize,3.7238,10.9697,-0.368876,9.351682,0.1219,1.477,734.0,315.0,100.04,4905.6,471.01,950.53
2955,maize,12.6877,10.9927,0.253887,3.771102,0.1374,1.4764,736.0,275.0,100.04,7374.9,1127.13,952.36
2956,maize,12.2063,10.9966,0.230415,3.773374,0.1231,1.4861,751.0,360.0,100.04,7304.3,1015.49,952.82
2957,maize,11.1829,10.9779,0.122328,1.113131,0.1485,1.5047,732.0,340.0,100.04,7104.7,996.98,951.39
2958,maize,10.7961,10.9511,0.137384,2.716662,0.1185,1.4777,732.0,405.0,100.04,6875.5,874.68,949.12
2959,maize,10.8169,10.9585,0.001294,1.063132,0.1059,1.4936,730.0,350.0,100.04,6649.9,874.47,949.01
2960,maize,11.1794,10.9499,0.091679,0.984289,0.1166,1.4917,732.0,365.0,100.04,7203.7,996.73,948.26
2961,maize,13.6558,10.9911,0.135349,1.081814,0.1207,1.4718,730.0,310.0,100.04,7026.0,1008.5,949.56
2962,maize,13.3196,10.9777,0.227147,2.300518,0.1486,1.4797,737.0,390.0,100.04,8096.4,1191.91,950.04
2963,maize,8.0716,10.9127,-0.26698,7.93591,0.1149,1.4734,732.0,290.0,100.04,6329.5,853.18,947.05
2964,maize,13.7353,10.9725,0.012556,0.499964,0.1087,1.4807,736.0,325.0,100.04,7170.8,1026.09,949.2
2965,maize,11.5526,11.0456,-0.168364,2.265787,0.1423,1.4761,746.0,285.0,100.04,7034.1,1025.93,953.55
2966,maize,8.0096,10.9958,-0.320179,5.866216,0.1095,1.4683,732.0,375.0,100.04,6515.0,814.55,951.18
2967,maize,12.8737,10.9967,0.050433,0.293207,0.1166,1.4684,732.0,305.0,100.04,7137.2,1040.09,949.37
2968,maize,10.6943,11.0048,-0.142394,3.335295,0.1301,1.4744,730.0,390.0,100.04,7210.9,974.73,950.79
2969,maize,11.7476,11.0395,-0.033272,0.394004,0.137,1.5056,732.0,360.0,100.04,7482.8,1071.5,953.96
2970,maize,14.0145,11.0531,0.004906,0.622835,0.1292,1.512,736.0,315.0,100.04,7509.7,1120.83,954.13
2971,maize,9.1824,11.0309,-0.26773,3.48027,0.1359,1.4812,732.0,400.0,100.04,6783.4,856.64,951.84
2972,maize,8.2372,11.0343,-0.261736,3.889875,0.1307,1.4992,730.0,320.0,100.04,6660.1,907.02,954.0
2973,maize,8.0399,11.0324,-0.456215,6.2321,0.1682,1.4857,744.0,295.0,100.04,6316.7,837.77,955.03
2974,maize,6.9062,10.9787,-0.260618,5.244218,0.1357,1.4823,732.0,345.0,100.04,6366.2,807.36,953.05
2975,maize,7.4643,10.927,-0.364514,3.898595,0.1361,1.509,749.0,315.0,100.04,6709.0,912.86,950.3
2976,maize,14.9159,11.0196,0.272711,2.516527,0.1988,1.4708,743.0,340.0,100.04,6832.3,922.29,954.22
2977,maize,11.0803,11.0077,0.054113,0.693353,0.1683,1.5075,732.0,420.0,100.04,6911.1,868.58,956.82
2978,maize,9.9515,10.9769,-0.045603,1.785106,0.1281,1.5091,732.0,365.0,100.04,6930.7,928.49,955.07
2979,maize,7.6137,10.9061,-0.160449,2.231006,0.1857,1.4803,732.0,355.0,100.04,5877.7,675.23,951.65
2980,maize,12.9804,10.9133,0.224125,1.841884,0.1795,1.4243,737.0,395.0,100.04,8010.9,1165.52,953.33
2981,maize,10.9681,10.9334,0.145139,1.924947,0.1345,1.4637,739.0,405.0,100.04,7136.0,935.6,955.02
2982,maize,6.7845,10.8753,-0.191658,4.485067,0.1685,1.4762,730.0,370.0,100.04,5364.9,533.21,950.25
2983,maize,7.2786,10.8556,-0.166393,4.003114,0.1194,1.4636,742.0,355.0,100.04,5456.2,563.85,946.49
2984,maize,8.5189,10.8155,-0.04677,0.823153,0.1309,1.4792,734.0,345.0,100.04,6866.7,931.28,944.7
2985,maize,10.3521,10.8161,0.077011,0.84897,0.1681,1.4693,736.0,390.0,100.04,7092.8,941.59,945.85
2986,maize,5.9672,10.7437,-0.130649,1.959563,0.1248,1.4387,735.0,415.0,100.04,6215.3,697.82,942.91
2987,maize,10.1312,10.8009,0.025873,0.612633,0.1886,1.4669,751.0,400.0,100.04,7113.6,927.8,945.19
2988,maize,8.8866,10.7993,-0.004005,0.247425,0.1799,1.4767,741.0,465.0,100.04,6800.2,790.44,944.9
2989,maize,6.8562,10.747,-0.251387,3.168998,0.1788,1.4531,742.0,475.0,100.04,5908.6,556.95,940.53
2990,maize,10.5273,10.7338,0.121367,0.980284,0.2031,1.4789,737.0,385.0,100.04,6842.7,883.49,939.17
2991,maize,9.9867,10.7128,0.153162,0.886532,0.197,1.4915,744.0,370.0,100.04,6922.0,914.11,939.0
2992,maize,7.9262,10.6766,-0.152978,3.604205,0.2252,1.4563,741.0,360.0,100.04,5609.0,597.64,934.64
2993,maize,11.5285,10.6431,0.202817,1.788149,0.2112,1.4672,739.0,350.0,100.04,7610.3,1109.17,933.5
2994,maize,4.8609,10.5658,-0.312446,3.464637,0.1573,1.4339,750.0,355.0,100.04,6334.3,778.57,929.01
2995,maize,12.1877,10.6069,0.299975,3.201672,0.179,1.4606,734.0,355.0,100.04,7613.7,1108.03,933.09
2996,maize,10.7297,10.6358,0.166705,1.937508,0.1572,1.4666,734.0,450.0,100.04,7205.6,911.01,936.34
2997,maize,10.6199,10.6667,0.214983,1.737013,0.1936,1.4586,746.0,295.0,100.04,7596.0,1156.39,941.98
2998,maize,8.5298,10.6582,-0.070364,0.9046,0.1798,1.454,738.0,445.0,100.04,5520.1,492.22,939.14
2999,maize,8.7897,10.6179,-0.091606,1.524141,0.1627,1.421,734.0,320.0,100.04,6896.2,963.66,939.96
3000,maize,12.7831,10.6555,0.173259,2.23011,0.188,1.4062,732.0,280.0,100.04,7679.2,1200.6,942.4
3001,maize,9.2136,10.6385,-0.012714,1.035682,0.1749,1.3718,743.0,370.0,100.04,6956.3,923.28,941.71
3002,maize,10.2913,10.614,-0.044835,0.541986,0.2119,1.4211,734.0,425.0,100.04,6782.1,830.11,939.59
3003,maize,11.7711,10.6203,0.023623,1.237084,0.2359,1.3831,736.0,285.0,100.04,6525.4,904.76,940.1
3004,maize,13.329,10.6831,0.245293,2.956367,0.2584,1.3948,737.0,480.0,100.04,7134.8,861.51,942.57
3005,maize,6.6996,10.6134,-0.278054,4.07526,0.1699,1.4004,739.0,425.0,100.04,5916.9,610.81,937.41
3006,maize,11.1238,10.5884,-0.031875,0.720396,0.2086,1.3594,732.0,370.0,100.04,6530.4,823.39,934.35
3007,maize,12.0737,10.5872,0.166182,1.156473,0.2271,1.4342,737.0,320.0,100.04,7539.7,1122.74,936.09
3008,maize,13.3569,10.5967,0.172774,1.260213,0.2145,1.4408,730.0,325.0,100.04,7588.0,1133.99,936.77
3009,maize,11.5128,10.6248,0.096402,0.733885,0.2022,1.3951,741.0,395.0,100.04,7437.3,1019.72,939.27
3010,maize,8.0908,10.6334,-0.264391,3.263996,0.2044,1.4029,748.0,380.0,100.04,6578.4,815.81,941.1
3011,maize,7.1058,10.5812,-0.551149,6.269869,0.2115,1.3771,746.0,335.0,100.04,6450.7,830.08,937.38
3012,maize,8.6979,10.5441,-0.178481,1.710617,0.2109,1.388,739.0,385.0,100.04,7469.0,1038.84,936.28
3013,maize,7.4282,10.4994,-0.334303,5.233506,0.1841,1.3405,739.0,395.0,100.04,6218.9,716.33,932.23
3014,maize,10.1518,10.5389,-0.074777,0.777524,0.1968,1.3528,730.0,320.0,100.04,6983.9,987.98,935.49
3015,maize,6.4762,10.4733,-0.232166,4.252741,0.1318,1.3318,747.0,405.0,100.04,6397.9,746.27,932.78
3016,maize,12.4167,10.5264,0.110926,0.64933,0.1708,1.3749,760.0,330.0,100.04,7284.7,1035.18,938.22
3017,maize,12.9938,10.5689,0.139322,1.808951,0.1593,1.407,734.0,400.0,100.04,7435.6,1018.5,939.53
3018,maize,6.645,10.5477,-0.264054,3.054166,0.1486,1.4052,744.0,340.0,100.04,5867.8,680.55,939.37
3019,maize,9.9147,10.5282,-0.091746,1.255767,0.1496,1.3761,734.0,395.0,100.04,6181.0,709.85,937.43
3020,maize,9.9468,10.4971,0.028751,0.357149,0.1275,1.3447,741.0,460.0,100.04,6913.3,823.71,934.21
3021,maize,10.6137,10.4812,0.059171,1.884448,0.1315,1.3729,752.0,475.0,100.04,6716.8,753.01,930.25
3022,maize,10.6087,10.462,0.195723,1.790615,0.1604,1.3476,737.0,380.0,100.04,7222.7,983.46,929.63
3023,maize,10.6692,10.4633,0.108429,2.119408,0.1639,1.3696,737.0,395.0,100.04,7122.8,943.49,928.2
3024,maize,14.716,10.5563,0.369715,6.478041,0.1525,1.3626,730.0,370.0,100.04,7864.1,1158.04,935.82
3025,maize,13.5693,10.5648,0.232876,3.444902,0.1416,1.3604,737.0,295.0,100.04,7396.7,1111.97,935.92
3026,maize,12.148,10.5968,0.130475,1.061858,0.1219,1.293,736.0,370.0,100.04,7049.3,950.72,935.66
3027,maize,7.5525,10.536,-0.137349,2.466592,0.1107,1.2416,742.0,340.0,100.04,6774.6,908.45,934.49
3028,maize,6.185,10.4883,-0.322996,6.20076,0.1494,1.3518,742.0,285.0,100.04,6189.5,817.18,932.02
3029,maize,13.4984,10.4654,0.111637,0.931806,0.1436,1.3603,750.0,385.0,100.04,7737.3,1099.33,930.81
3030,maize,11.5069,10.4691,0.113323,0.783936,0.1602,1.3548,743.0,310.0,100.04,7188.8,1041.4,933.04
3031,maize,12.7837,10.4602,0.118641,2.382102,0.1626,1.2163,742.0,255.0,100.04,7553.4,1188.16,933.19
3032,maize,11.9242,10.4595,-0.053879,0.41235,0.1653,1.3465,754.0,375.0,100.04,7572.4,1065.69,932.24
3033,maize,13.7117,10.4502,0.104389,0.842367,0.176,1.3583,738.0,370.0,100.04,7808.2,1139.25,932.3
3034,maize,7.1292,10.392,-0.312869,5.395945,0.1272,1.2942,732.0,460.0,100.04,6477.8,720.25,929.14
3035,maize,14.2156,10.4266,-0.051635,1.362864,0.1729,1.265,734.0,490.0,100.04,7225.6,876.01,926.94
3036,maize,8.4733,10.4028,-0.406461,5.349535,0.1546,1.2435,742.0,350.0,100.04,6732.7,887.97,925.04
3037,maize,6.7974,10.3368,-0.355265,10.480686,0.1282,1.2844,732.0,365.0,100.04,5559.2,585.61,918.84
3038,maize,11.5218,10.3261,-0.102201,0.775537,0.1562,1.266,730.0,340.0,100.04,7478.8,1091.69,918.24
3039,maize,8.7849,10.2642,-0.158383,2.273577,0.1449,1.2114,730.0,385.0,100.04,6501.3,802.33,916.56
3040,maize,13.9287,10.2807,0.159406,1.323458,0.1739,1.2994,734.0,400.0,100.04,7687.2,1081.41,916.32
3041,maize,11.0623,10.2803,-0.057053,0.44941,0.1464,1.2541,747.0,370.0,100.04,7250.4,994.41,916.68
3042,maize,12.8859,10.2964,0.237558,2.269577,0.1627,1.2616,736.0,355.0,100.04,6957.8,942.85,916.47
3043,maize,13.9797,10.3429,0.184789,2.408868,0.1575,1.3123,734.0,320.0,100.04,7552.6,1127.75,917.78
3044,maize,5.0708,10.2849,-0.340872,10.411477,0.1295,1.2837,732.0,400.0,100.04,5512.1,538.83,913.83
3045,maize,12.282,10.2804,0.077929,2.409243,0.1449,1.3118,743.0,390.0,100.04,7628.3,1071.27,913.95
3046,maize,13.3056,10.33,0.140485,1.524457,0.1726,1.3153,737.0,320.0,100.04,7709.9,1165.26,916.58
3047,maize,13.9689,10.4103,0.253132,3.425013,0.1684,1.283,747.0,440.0,100.04,7668.8,1029.0,919.51
3048,maize,11.9932,10.3904,0.029942,0.463221,0.1654,1.3354,740.0,320.0,100.04,6283.1,806.78,917.05
3049,maize,11.3096,10.4462,0.073567,0.359633,0.1663,1.2513,732.0,400.0,100.04,7219.7,965.72,918.5
3050,maize,11.7729,10.452,0.041066,0.392382,0.1427,1.3526,734.0,290.0,100.04,7215.3,1073.44,919.05
3051,maize,12.3817,10.4563,-0.102292,2.493372,0.1743,1.3425,736.0,260.0,100.04,6987.0,1045.14,920.37
3052,maize,14.3302,10.4733,0.182065,1.622273,0.1743,1.3332,734.0,310.0,100.04,7679.8,1169.55,921.42
3053,maize,8.7365,10.4351,-0.224681,4.023509,0.1522,1.2992,730.0,400.0,100.04,6602.0,812.5,919.4
3054,maize,12.1201,10.5191,-0.136622,1.641671,0.1806,1.325,737.0,305.0,100.04,7183.0,1048.56,925.18
3055,maize,8.8007,10.4802,-0.208983,3.775513,0.1329,1.2858,732.0,355.0,100.04,6701.5,881.18,922.72
3056,maize,7.888,10.437,-0.3494,7.92008,0.1528,1.3186,732.0,380.0,100.04,5996.6,679.94,919.36
3057,maize,8.0139,10.4053,-0.498284,7.376411,0.186,1.34,732.0,375.0,100.04,6483.2,806.6,917.46
3058,maize,12.9599,10.427,-0.012625,0.245659,0.1487,1.3543,732.0,330.0,100.04,7562.3,1121.36,919.93
3059,maize,10.2184,10.421,-0.240222,1.564115,0.17,1.3474,740.0,365.0,100.04,7291.3,1013.81,921.32
3060,maize,12.2657,10.4318,-0.002802,0.15054,0.1751,1.3907,734.0,450.0,100.04,7457.3,973.91,921.09
3061,maize,11.89,10.4142,-0.081003,0.424288,0.1801,1.3603,739.0,230.0,100.04,7421.6,1182.01,922.83
3062,maize,7.1052,10.352,-0.276986,5.190963,0.1615,1.3678,732.0,370.0,100.04,6289.8,763.25,918.54
3063,maize,6.7858,10.3392,-0.328176,7.772021,0.1559,1.3256,730.0,480.0,100.04,5802.3,532.57,915.33
3064,maize,7.7408,10.2792,-0.20489,4.060473,0.161,1.3879,732.0,460.0,100.04,6396.9,700.01,912.07
3065,maize,8.2112,10.2458,-0.129447,2.070694,0.1729,1.3831,737.0,410.0,100.04,6227.9,704.78,908.86
3066,maize,8.2874,10.2486,-0.007789,1.743625,0.1579,1.2562,738.0,355.0,100.04,6382.4,797.81,908.69
3067,maize,11.7604,10.2375,0.070168,1.008558,0.1711,1.3486,739.0,275.0,100.04,6940.8,1016.8,908.46
3068,maize,15.3664,10.2842,0.56725,9.804531,0.2139,1.3764,739.0,380.0,100.04,8011.2,1179.39,910.51
3069,maize,10.6268,10.273,0.201283,1.577651,0.2028,1.4279,737.0,500.0,100.04,7544.7,943.97,909.23
3070,maize,8.6338,10.2192,0.011588,0.461648,0.1924,1.3591,750.0,370.0,100.04,7357.1,1019.29,908.22
3071,maize,8.709,10.2144,0.063068,0.95763,0.1826,1.4132,736.0,430.0,100.04,6732.9,811.62,907.77
3072,maize,10.2546,10.2346,0.329831,2.965996,0.186,1.4316,748.0,310.0,100.04,7193.3,1039.53,909.09
3073,maize,10.5685,10.2599,0.186987,1.653162,0.2051,1.3763,737.0,350.0,100.04,7026.7,964.47,910.36
3074,maize,7.9932,10.2708,-0.063502,0.657654,0.1977,1.4644,749.0,220.0,100.04,6859.9,1045.56,912.74
3075,maize,10.5951,10.3021,0.202734,1.308021,0.2237,1.4695,758.0,340.0,100.04,7212.2,1008.26,913.7
3076,maize,3.6031,10.1889,-0.458788,9.630391,0.2244,1.4656,744.0,420.0,100.04,5499.2,508.4,909.56
3077,maize,6.2034,10.1402,-0.283778,2.632408,0.2114,1.4438,753.0,335.0,100.03,6916.6,942.34,910.29
3078,maize,11.3368,10.154,0.120509,0.514815,0.2216,1.4597,740.0,370.0,100.04,7303.6,1011.91,911.13
3079,maize,10.3942,10.1818,0.060504,0.366963,0.2144,1.4311,756.0,380.0,100.04,7096.8,940.6,913.78
3080,maize,8.9992,10.142,0.044713,1.988376,0.2013,1.3948,734.0,325.0,100.03,6569.0,876.84,910.9
3081,maize,9.2031,10.1244,-0.093378,0.690625,0.2171,1.4654,758.0,315.0,100.03,7013.0,983.44,911.37
3082,maize,6.8281,10.1248,-0.330239,4.547257,0.2255,1.4732,751.0,290.0,100.03,5739.7,694.32,912.98
3083,maize,5.479,10.1068,-0.222291,2.784238,0.1837,1.4469,746.0,385.0,100.03,6234.4,725.99,914.61
3084,maize,5.5196,10.0768,-0.190089,4.213549,0.1945,1.4226,732.0,410.0,100.03,5349.1,488.08,910.17
3085,maize,9.9005,10.0723,0.179659,0.710633,0.216,1.4779,743.0,235.0,100.03,7281.2,1139.5,912.15
3086,maize,10.3447,10.1161,0.064011,0.640946,0.2297,1.4708,741.0,415.0,100.03,7382.4,985.99,915.03
3087,maize,8.2407,10.0972,-0.026003,0.39196,0.1974,1.3943,744.0,395.0,100.03,6906.4,885.19,914.61
3088,maize,8.0323,10.0886,-0.061161,0.640298,0.2137,1.4842,758.0,370.0,100.03,6643.4,836.04,915.06
3089,maize,11.2962,10.133,0.20962,2.025587,0.2249,1.4506,736.0,430.0,100.03,7507.2,1005.2,919.55
3090,maize,14.5179,10.1729,0.450055,7.936734,0.2258,1.431,736.0,225.0,100.04,7693.5,1256.78,923.28
3091,maize,11.7365,10.1904,0.239406,2.657807,0.1846,1.4563,744.0,490.0,100.04,7348.7,900.78,923.15
3092,maize,11.6019,10.2272,0.368705,3.137828,0.188,1.418,740.0,460.0,100.04,7105.5,872.38,925.89
3093,maize,6.2093,10.174,-0.234377,3.206443,0.1821,1.4555,734.0,365.0,100.04,6049.0,706.85,921.87
3094,maize,10.3122,10.2285,0.096877,0.855223,0.2091,1.4387,744.0,325.0,100.04,6962.7,969.27,923.78
3095,maize,13.6765,10.2434,0.296728,4.28208,0.1805,1.4559,743.0,300.0,100.04,7830.6,1211.84,924.82
3096,maize,11.002,10.2461,0.149208,0.573811,0.2082,1.4926,753.0,350.0,100.04,7447.1,1059.98,926.31
3097,maize,9.8974,10.2389,-0.072838,0.516769,0.2041,1.4925,746.0,370.0,100.04,7016.5,936.51,924.11
3098,maize,9.2786,10.2464,-0.072756,0.756548,0.215,1.506,734.0,325.0,100.04,6906.1,961.13,928.8
