episode,crop,season_return,avg100_return,actor_loss,critic_loss,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
1149,maize,-476.2492,-467.3762,,,3300.0,0.0,-67.3,6015.0,-476.25,-467.38
1150,maize,-496.8637,-467.4709,,,3370.0,0.0,-70.22,6100.5,-496.86,-467.47
1151,maize,-355.0776,-464.7959,,,3010.0,0.0,-50.18,5803.7,-355.08,-464.8
1152,maize,-466.9009,-464.4333,,,3110.0,0.0,-65.98,5596.4,-466.9,-464.43
1153,maize,-277.5284,-459.3925,,,3120.0,0.0,-39.22,6377.9,-277.53,-459.39
1154,maize,-736.0187,-461.3648,,,3490.0,0.0,-104.01,5431.9,-736.02,-461.36
1155,maize,-441.7401,-461.4066,,,3270.0,0.0,-62.43,6081.0,-441.74,-461.41
1156,maize,-82.4938,-455.5051,,,2910.0,0.0,-11.66,6654.0,-82.49,-455.51
1157,maize,-426.9234,-455.0646,,,3300.0,0.0,-60.33,6212.3,-426.92,-455.06
1158,maize,-652.8998,-455.8536,,,3270.0,0.0,-92.27,5236.4,-652.9,-455.85
1159,maize,-594.4712,-455.6003,,,3340.0,0.0,-84.01,5638.1,-594.47,-455.6
1160,maize,-426.8362,-451.613,,,3260.0,0.0,-60.32,6116.7,-426.84,-451.61
1161,maize,-418.1845,-454.6381,,,3150.0,0.0,-59.1,5887.3,-418.18,-454.64
1162,maize,-458.9536,-457.1925,,,3290.0,0.0,-64.86,6060.2,-458.95,-457.19
1163,maize,-458.6176,-459.6254,,,3410.0,0.0,-64.81,6349.5,-458.62,-459.63
1164,maize,-330.5924,-460.3705,,,3040.0,0.0,-46.72,5973.6,-330.59,-460.37
1165,maize,-443.628,-458.5556,,,3240.0,0.0,-62.69,6001.5,-443.63,-458.56
1166,maize,-589.2171,-461.0345,,,3240.0,0.0,-83.27,5419.1,-589.22,-461.03
1167,maize,-481.6295,-460.1417,,,3350.0,0.0,-68.06,6113.5,-481.63,-460.14
1168,maize,-218.7974,-458.0289,,,3140.0,0.0,-30.92,6660.8,-218.8,-458.03
1169,maize,-663.8451,-462.3458,,,3420.0,0.0,-93.81,5552.6,-663.85,-462.35
1170,maize,-464.9058,-460.8652,,,3340.0,0.0,-65.7,6156.4,-464.91,-460.87
1171,maize,-512.4958,-462.1301,,,3280.0,0.0,-72.43,5822.0,-512.5,-462.13
1172,maize,-838.6683,-465.6914,,,3590.0,0.0,-118.52,5261.3,-838.67,-465.69
1173,maize,-511.9955,-469.9576,,,3350.0,0.0,-72.35,5992.0,-512.0,-469.96
1174,maize,-381.338,-467.8784,,,3180.0,0.0,-53.89,6106.6,-381.34,-467.88
1175,maize,-270.7424,-463.347,,,3110.0,0.0,-38.26,6381.0,-270.74,-463.35
1176,maize,-679.3026,-464.3673,,,3430.0,0.0,-96.0,5514.8,-679.3,-464.37
1177,maize,-461.1511,-465.3511,,,3180.0,0.0,-65.17,5787.4,-461.15,-465.35
1178,maize,-707.1123,-466.1932,,,3400.0,0.0,-99.93,5331.6,-707.11,-466.19
1179,maize,-237.3038,-461.9114,,,2970.0,0.0,-33.54,6178.8,-237.3,-461.91
1180,maize,-582.4016,-464.4203,,,3300.0,0.0,-82.3,5590.4,-582.4,-464.42
1181,maize,-432.5274,-464.444,,,3040.0,0.0,-61.12,5565.9,-432.53,-464.44
1182,maize,-780.5593,-465.9204,,,3520.0,0.0,-110.31,5325.8,-780.56,-465.92
1183,maize,-500.0833,-466.0196,,,3470.0,0.0,-70.67,6327.7,-500.08,-466.02
1184,maize,-366.2366,-468.6492,,,3300.0,0.0,-51.76,6455.1,-366.24,-468.65
1185,maize,-229.3972,-465.6874,,,3030.0,0.0,-32.42,6354.4,-229.4,-465.69
1186,maize,-299.2742,-462.3123,,,3270.0,0.0,-42.29,6650.9,-299.27,-462.31
1187,maize,-489.59,-464.052,,,3120.0,0.0,-69.19,5529.6,-489.59,-464.05
1188,maize,-671.884,-465.0296,,,3570.0,0.0,-94.95,5880.5,-671.88,-465.03
1189,maize,-582.0879,-466.2071,,,3300.0,0.0,-82.26,5591.6,-582.09,-466.21
1190,maize,-539.5326,-464.8479,,,3650.0,0.0,-76.25,6601.9,-539.53,-464.85
1191,maize,-333.622,-461.1502,,,3040.0,0.0,-47.15,5961.5,-333.62,-461.15
1192,maize,-643.808,-465.6895,,,3580.0,0.0,-90.98,6016.8,-643.81,-465.69
1193,maize,-513.6238,-467.0004,,,3380.0,0.0,-72.58,6057.5,-513.62,-467.0
1194,maize,-470.7155,-469.1412,,,3380.0,0.0,-66.52,6229.1,-470.72,-469.14
1195,maize,-454.2831,-468.2024,,,3160.0,0.0,-64.2,5766.9,-454.28,-468.2
1196,maize,-86.6638,-461.6304,,,2920.0,0.0,-12.25,6661.3,-86.66,-461.63
1197,maize,-393.9271,-461.9685,,,3080.0,0.0,-55.67,5816.3,-393.93,-461.97
1198,maize,-311.9393,-459.8587,,,3190.0,0.0,-44.08,6408.2,-311.94,-459.86
1199,maize,-285.0739,-458.2922,,,3110.0,0.0,-40.29,6323.7,-285.07,-458.29
1200,maize,-526.5135,-460.5712,,,3220.0,0.0,-74.41,5621.9,-526.51,-460.57
1201,maize,-568.2168,-464.3022,,,3310.0,0.0,-80.3,5671.1,-568.22,-464.3
1202,maize,-260.6894,-462.1771,,,3130.0,0.0,-36.84,6469.2,-260.69,-462.18
1203,maize,-333.5681,-459.6754,,,3130.0,0.0,-47.14,6177.7,-333.57,-459.68
1204,maize,-422.455,-459.2967,,,3180.0,0.0,-59.7,5942.2,-422.45,-459.3
1205,maize,-447.0288,-456.9869,,,3230.0,0.0,-63.17,5963.9,-447.03,-456.99
1206,maize,-458.8935,-456.3319,,,3340.0,0.0,-64.85,6180.4,-458.89,-456.33
1207,maize,-494.1304,-453.5838,,,3280.0,0.0,-69.83,5895.5,-494.13,-453.58
1208,maize,-386.3192,-451.2682,,,3210.0,0.0,-54.59,6158.7,-386.32,-451.27
1209,maize,-372.48,-451.2808,,,3170.0,0.0,-52.64,6118.1,-372.48,-451.28
1210,maize,-442.6137,-447.294,,,3320.0,0.0,-62.55,6197.5,-442.61,-447.29
1211,maize,-530.5624,-448.8338,,,3380.0,0.0,-74.98,5989.8,-530.56,-448.83
1212,maize,-410.982,-444.3278,,,3240.0,0.0,-58.08,6132.1,-410.98,-444.33
1213,maize,-651.9183,-445.6819,,,3350.0,0.0,-92.13,5432.3,-651.92,-445.68
1214,maize,-723.013,-449.8169,,,3630.0,0.0,-102.18,5819.9,-723.01,-449.82
1215,maize,-392.2542,-447.779,,,3050.0,0.0,-55.43,5751.0,-392.25,-447.78
1216,maize,-411.481,-450.2903,,,3060.0,0.0,-58.15,5698.1,-411.48,-450.29
1217,maize,-477.3535,-449.0292,,,3180.0,0.0,-67.46,5722.6,-477.35,-449.03
1218,maize,-263.5354,-445.1285,,,3110.0,0.0,-37.24,6409.9,-263.54,-445.13
1219,maize,-469.86,-446.2585,,,3320.0,0.0,-66.4,6088.6,-469.86,-446.26
1220,maize,-474.8713,-446.3951,,,3410.0,0.0,-67.11,6284.5,-474.87,-446.4
1221,maize,-419.2666,-447.4788,,,3230.0,0.0,-59.25,6074.9,-419.27,-447.48
1222,maize,-302.6446,-444.4036,,,3090.0,0.0,-42.77,6205.4,-302.64,-444.4
1223,maize,-783.7668,-447.0427,,,3600.0,0.0,-110.76,5504.9,-783.77,-447.04
1224,maize,-508.9039,-445.7523,,,3390.0,0.0,-71.92,6100.4,-508.9,-445.75
1225,maize,-773.3021,-448.9733,,,3560.0,0.0,-109.28,5450.8,-773.3,-448.97
1226,maize,-644.1833,-449.6832,,,3330.0,0.0,-91.04,5415.3,-644.18,-449.68
1227,maize,-799.3162,-456.2393,,,3560.0,0.0,-112.96,5346.7,-799.32,-456.24
1228,maize,-355.3374,-453.2419,,,3190.0,0.0,-50.22,6234.7,-355.34,-453.24
1229,maize,-617.6838,-454.8293,,,3440.0,0.0,-87.29,5785.3,-617.68,-454.83
1230,maize,-526.8359,-456.7569,,,3460.0,0.0,-74.45,6196.7,-526.84,-456.76
1231,maize,-466.57,-458.4617,,,3170.0,0.0,-65.94,5741.7,-466.57,-458.46
1232,maize,-738.2879,-462.0448,,,3540.0,0.0,-104.33,5542.8,-738.29,-462.04
1233,maize,-441.8223,-464.9955,,,3280.0,0.0,-62.44,6104.7,-441.82,-465.0
1234,maize,-539.833,-466.1154,,,3190.0,0.0,-76.29,5496.7,-539.83,-466.12
1235,maize,-435.4869,-463.9189,,,3380.0,0.0,-61.54,6370.1,-435.49,-463.92
1236,maize,-545.7094,-464.7422,,,3280.0,0.0,-77.12,5689.2,-545.71,-464.74
1237,maize,-273.4108,-464.6622,,,2980.0,0.0,-38.64,6058.4,-273.41,-464.66
1238,maize,-275.1872,-466.3146,,,3060.0,0.0,-38.89,6243.3,-275.19,-466.31
1239,maize,-322.9503,-460.9297,,,2890.0,0.0,-45.64,5644.2,-322.95,-460.93
1240,maize,-409.1512,-463.9845,,,3140.0,0.0,-57.82,5899.4,-409.15,-463.98
1241,maize,-682.9967,-466.7393,,,3290.0,0.0,-96.52,5164.0,-683.0,-466.74
1242,maize,-393.8832,-464.8024,,,3150.0,0.0,-55.66,5984.5,-393.88,-464.8
1243,maize,-493.8817,-465.6377,,,3380.0,0.0,-69.79,6136.5,-493.88,-465.64
1244,maize,-393.211,-466.6172,,,3090.0,0.0,-55.57,5843.2,-393.21,-466.62
1245,maize,-503.7482,-469.3624,,,3220.0,0.0,-71.19,5713.0,-503.75,-469.36
1246,maize,-500.5382,-471.646,,,3190.0,0.0,-70.74,5653.8,-500.54,-471.65
1247,maize,-542.8385,-470.9224,,,3320.0,0.0,-76.71,5796.6,-542.84,-470.92
1248,maize,-486.7996,-472.26,,,3300.0,0.0,-68.79,5972.8,-486.8,-472.26
1249,maize,-589.711,-473.3946,,,3530.0,0.0,-83.34,6113.2,-589.71,-473.39
1250,maize,-567.6166,-474.1022,,,3240.0,0.0,-80.21,5505.5,-567.62,-474.1
1251,maize,-593.2145,-476.4835,,,3310.0,0.0,-83.83,5571.1,-593.21,-476.48
1252,maize,-215.1408,-473.9659,,,2900.0,0.0,-30.4,6099.4,-215.14,-473.97
1253,maize,-729.5171,-478.4858,,,3390.0,0.0,-103.09,5217.9,-729.52,-478.49
1254,maize,-265.7801,-473.7834,,,3070.0,0.0,-37.56,6304.9,-265.78,-473.78
1255,maize,-661.2702,-475.9787,,,3410.0,0.0,-93.45,5538.9,-661.27,-475.98
1256,maize,-652.0312,-481.6741,,,3490.0,0.0,-92.14,5767.9,-652.03,-481.67
1257,maize,-599.2206,-483.3971,,,3390.0,0.0,-84.68,5739.1,-599.22,-483.4
1258,maize,-476.4362,-481.6324,,,3300.0,0.0,-67.33,6014.3,-476.44,-481.63
1259,maize,-567.5241,-481.363,,,3350.0,0.0,-80.2,5769.9,-567.52,-481.36
1260,maize,-416.1954,-481.2566,,,3250.0,0.0,-58.82,6135.2,-416.2,-481.26
1261,maize,-650.5829,-483.5805,,,3490.0,0.0,-91.94,5773.7,-650.58,-483.58
1262,maize,-365.4612,-482.6456,,,3160.0,0.0,-51.65,6122.2,-365.46,-482.65
1263,maize,-431.9436,-482.3789,,,3340.0,0.0,-61.04,6288.2,-431.94,-482.38
1264,maize,-597.1879,-485.0448,,,3380.0,0.0,-84.39,5723.2,-597.19,-485.04
1265,maize,-721.0942,-487.8195,,,3480.0,0.0,-101.9,5467.6,-721.09,-487.82
1266,maize,-736.6596,-489.2939,,,3440.0,0.0,-104.1,5309.4,-736.66,-489.29
1267,maize,-632.7864,-490.8055,,,3330.0,0.0,-89.42,5460.9,-632.79,-490.81
1268,maize,-516.6459,-493.784,,,3340.0,0.0,-73.01,5949.4,-516.65,-493.78
1269,maize,-466.7314,-491.8128,,,3100.0,0.0,-65.96,5573.1,-466.73,-491.81
1270,maize,-666.4474,-493.8282,,,3360.0,0.0,-94.18,5398.2,-666.45,-493.83
1271,maize,-375.1647,-492.4549,,,3210.0,0.0,-53.02,6203.3,-375.16,-492.45
1272,maize,-281.9678,-486.8879,,,3050.0,0.0,-39.85,6192.1,-281.97,-486.89
1273,maize,-420.1161,-485.9691,,,3210.0,0.0,-59.37,6023.5,-420.12,-485.97
1274,maize,-633.7314,-488.4931,,,3440.0,0.0,-89.56,5721.1,-633.73,-488.49
1275,maize,-580.7292,-491.5929,,,3220.0,0.0,-82.07,5405.1,-580.73,-491.59
1276,maize,-386.3307,-488.6632,,,3270.0,0.0,-54.6,6302.7,-386.33,-488.66
1277,maize,-110.5888,-485.1576,,,2910.0,0.0,-15.63,6541.6,-110.59,-485.16
1278,maize,-486.09,-482.9474,,,3260.0,0.0,-68.69,5879.6,-486.09,-482.95
1279,maize,-317.142,-483.7458,,,3150.0,0.0,-44.82,6291.4,-317.14,-483.75
1280,maize,-449.4949,-482.4167,,,3330.0,0.0,-63.52,6194.0,-449.49,-482.42
1281,maize,-461.1181,-482.7026,,,3330.0,0.0,-65.16,6147.5,-461.12,-482.7
1282,maize,-487.2913,-479.7699,,,3290.0,0.0,-68.86,5946.8,-487.29,-479.77
1283,maize,-340.5241,-478.1743,,,3110.0,0.0,-48.12,6101.9,-340.52,-478.17
1284,maize,-626.0972,-480.7729,,,3440.0,0.0,-88.48,5751.6,-626.1,-480.77
1285,maize,-236.6059,-480.845,,,3040.0,0.0,-33.44,6349.6,-236.61,-480.85
1286,maize,-508.9838,-482.9421,,,3370.0,0.0,-71.93,6052.1,-508.98,-482.94
1287,maize,-781.8528,-485.8647,,,3530.0,0.0,-110.49,5344.6,-781.85,-485.86
1288,maize,-1560.0,-494.7459,,,2600.0,0.0,-220.46,0.0,-1560.0,-494.75
1289,maize,-535.5179,-494.2802,,,3270.0,0.0,-75.68,5705.9,-535.52,-494.28
1290,maize,-606.8205,-494.9531,,,3330.0,0.0,-85.76,5564.7,-606.82,-494.95
1291,maize,-273.6547,-494.3534,,,3210.0,0.0,-38.67,6609.4,-273.65,-494.35
1292,maize,-566.8774,-493.5841,,,3410.0,0.0,-80.11,5916.5,-566.88,-493.58
1293,maize,-394.8605,-492.3965,,,3130.0,0.0,-55.8,5932.6,-394.86,-492.4
1294,maize,-542.1989,-493.1113,,,3510.0,0.0,-76.62,6255.2,-542.2,-493.11
1295,maize,-486.6515,-493.435,,,3240.0,0.0,-68.77,5829.4,-486.65,-493.43
1296,maize,-319.5626,-495.764,,,3240.0,0.0,-45.16,6497.7,-319.56,-495.76
1297,maize,-140.7601,-493.2323,,,2870.0,0.0,-19.89,6325.0,-140.76,-493.23
1298,maize,-589.0827,-496.0037,,,3290.0,0.0,-83.25,5539.7,-589.08,-496.0
1299,maize,-448.8598,-497.6416,,,3130.0,0.0,-63.43,5716.6,-448.86,-497.64
1300,maize,-335.3118,-495.7296,,,3170.0,0.0,-47.39,6266.8,-335.31,-495.73
1301,maize,-291.2407,-492.9598,,,2980.0,0.0,-41.16,5987.0,-291.24,-492.96
1302,maize,-484.949,-495.2024,,,3160.0,0.0,-68.53,5644.2,-484.95,-495.2
1303,maize,-398.72,-495.8539,,,3170.0,0.0,-56.35,6013.1,-398.72,-495.85
1304,maize,-490.3824,-496.5332,,,3400.0,0.0,-69.3,6198.5,-490.38,-496.53
1305,maize,-415.3023,-496.2159,,,2940.0,0.0,-58.69,5394.8,-415.3,-496.22
1306,maize,-614.7675,-497.7747,,,3310.0,0.0,-86.88,5484.9,-614.77,-497.77
1307,maize,-474.7243,-497.5806,,,3290.0,0.0,-67.09,5997.1,-474.72,-497.58
1308,maize,-491.9944,-498.6374,,,3160.0,0.0,-69.53,5616.0,-491.99,-498.64
1309,maize,-247.7583,-497.3902,,,3260.0,0.0,-35.01,6833.0,-247.76,-497.39
1310,maize,-115.0672,-494.1147,,,2990.0,0.0,-16.26,6715.7,-115.07,-494.11
1311,maize,-293.2549,-491.7416,,,3250.0,0.0,-41.44,6627.0,-293.25,-491.74
1312,maize,-605.1602,-493.6834,,,3430.0,0.0,-85.52,5811.4,-605.16,-493.68
1313,maize,-280.758,-489.9718,,,3090.0,0.0,-39.68,6293.0,-280.76,-489.97
1314,maize,-400.3428,-486.7451,,,3140.0,0.0,-56.58,5934.6,-400.34,-486.75
1315,maize,-383.4043,-486.6566,,,3260.0,0.0,-54.18,6290.4,-383.4,-486.66
1316,maize,-799.1369,-490.5332,,,3740.0,0.0,-112.93,5779.5,-799.14,-490.53
1317,maize,-391.5635,-489.6753,,,3230.0,0.0,-55.34,6185.7,-391.56,-489.68
1318,maize,-494.1385,-491.9813,,,3230.0,0.0,-69.83,5775.4,-494.14,-491.98
1319,maize,-518.9816,-492.4725,,,3380.0,0.0,-73.34,6036.1,-518.98,-492.47
1320,maize,-397.8998,-491.7028,,,3190.0,0.0,-56.23,6064.4,-397.9,-491.7
1321,maize,-512.9632,-492.6398,,,3310.0,0.0,-72.49,5892.1,-512.96,-492.64
1322,maize,-370.4092,-493.3174,,,3210.0,0.0,-52.35,6222.4,-370.41,-493.32
1323,maize,-571.5163,-491.1949,,,3390.0,0.0,-80.77,5849.9,-571.52,-491.19
1324,maize,-407.0868,-490.1767,,,3220.0,0.0,-57.53,6099.7,-407.09,-490.18
1325,maize,-489.8489,-487.3422,,,3360.0,0.0,-69.22,6104.6,-489.85,-487.34
1326,maize,-333.9737,-484.2401,,,3020.0,0.0,-47.2,5912.1,-333.97,-484.24
1327,maize,-390.5251,-480.1522,,,3270.0,0.0,-55.19,6285.9,-390.53,-480.15
1328,maize,-556.5197,-482.164,,,3340.0,0.0,-78.65,5789.9,-556.52,-482.16
1329,maize,-632.8791,-482.316,,,3460.0,0.0,-89.44,5772.5,-632.88,-482.32
1330,maize,-427.4743,-481.3223,,,3190.0,0.0,-60.41,5946.1,-427.47,-481.32
1331,maize,-354.4097,-480.2007,,,3140.0,0.0,-50.08,6118.4,-354.41,-480.2
1332,maize,-124.7211,-474.0651,,,2890.0,0.0,-17.63,6437.1,-124.72,-474.07
1333,maize,-38.3878,-470.0307,,,2900.0,0.0,-5.42,6806.4,-38.39,-470.03
1334,maize,-407.2862,-468.7053,,,3230.0,0.0,-57.56,6122.9,-407.29,-468.71
1335,maize,-417.8783,-468.5292,,,3270.0,0.0,-59.05,6176.5,-417.88,-468.53
1336,maize,-579.5593,-468.8677,,,3260.0,0.0,-81.9,5505.8,-579.56,-468.87
1337,maize,-421.1725,-470.3453,,,3190.0,0.0,-59.52,5971.3,-421.17,-470.35
1338,maize,-344.4709,-471.0381,,,2990.0,0.0,-48.68,5798.1,-344.47,-471.04
1339,maize,-832.3398,-476.132,,,3540.0,0.0,-117.63,5166.6,-832.34,-476.13
1340,maize,-351.2914,-475.5534,,,3140.0,0.0,-49.64,6130.8,-351.29,-475.55
1341,maize,-631.9827,-475.0433,,,3630.0,0.0,-89.31,6184.1,-631.98,-475.04
1342,maize,-378.8399,-474.8929,,,3150.0,0.0,-53.54,6044.6,-378.84,-474.89
1343,maize,-536.1313,-475.3153,,,3290.0,0.0,-75.77,5751.5,-536.13,-475.32
1344,maize,-409.642,-475.4797,,,3280.0,0.0,-57.89,6233.4,-409.64,-475.48
1345,maize,-519.3212,-475.6354,,,3310.0,0.0,-73.39,5866.7,-519.32,-475.64
1346,maize,-433.7967,-474.968,,,3450.0,0.0,-61.3,6544.8,-433.8,-474.97
1347,maize,-592.542,-475.465,,,3320.0,0.0,-83.74,5597.8,-592.54,-475.47
1348,maize,-657.3038,-477.1701,,,3440.0,0.0,-92.89,5626.8,-657.3,-477.17
1349,maize,-438.7307,-475.6602,,,3470.0,0.0,-62.0,6573.1,-438.73,-475.66
1350,maize,-496.0273,-474.9444,,,3230.0,0.0,-70.1,5767.9,-496.03,-474.94
1351,maize,-680.2822,-475.815,,,3620.0,0.0,-96.14,5966.9,-680.28,-475.82
1352,maize,-313.3978,-476.7976,,,3200.0,0.0,-44.29,6426.4,-313.4,-476.8
1353,maize,-644.4763,-475.9472,,,3380.0,0.0,-91.08,5534.1,-644.48,-475.95
1354,maize,-354.1835,-476.8312,,,3220.0,0.0,-50.05,6311.3,-354.18,-476.83
1355,maize,-286.9664,-473.0882,,,3170.0,0.0,-40.55,6460.1,-286.97,-473.09
1356,maize,-766.1562,-474.2294,,,3550.0,0.0,-108.27,5455.4,-766.16,-474.23
1357,maize,-579.0301,-474.0275,,,3280.0,0.0,-81.83,5555.9,-579.03,-474.03
1358,maize,-399.6216,-473.2594,,,3270.0,0.0,-56.47,6249.5,-399.62,-473.26
1359,maize,-894.5591,-476.5297,,,3590.0,0.0,-126.42,5037.8,-894.56,-476.53
1360,maize,-357.7103,-475.9449,,,3150.0,0.0,-50.55,6129.2,-357.71,-475.94
1361,maize,-303.4012,-472.4731,,,3100.0,0.0,-42.88,6226.4,-303.4,-472.47
1362,maize,-388.5196,-472.7037,,,3230.0,0.0,-54.91,6197.9,-388.52,-472.7
1363,maize,-522.3588,-473.6078,,,3460.0,0.0,-73.82,6214.6,-522.36,-473.61
1364,maize,-225.0657,-469.8866,,,3030.0,0.0,-31.81,6371.7,-225.07,-469.89
1365,maize,-473.6616,-467.4123,,,3330.0,0.0,-66.94,6097.4,-473.66,-467.41
1366,maize,-547.3568,-465.5192,,,3530.0,0.0,-77.35,6282.6,-547.36,-465.52
1367,maize,-253.0948,-461.7223,,,3130.0,0.0,-35.77,6499.6,-253.09,-461.72
1368,maize,-512.606,-461.6819,,,3230.0,0.0,-72.44,5701.6,-512.61,-461.68
1369,maize,-382.1252,-460.8359,,,3260.0,0.0,-54.0,6295.5,-382.13,-460.84
1370,maize,-55.8453,-454.7298,,,2960.0,0.0,-7.89,6880.6,-55.85,-454.73
1371,maize,-375.4471,-454.7327,,,3000.0,0.0,-53.06,5698.2,-375.45,-454.73
1372,maize,-379.3751,-455.7067,,,3030.0,0.0,-53.61,5754.5,-379.38,-455.71
1373,maize,-642.772,-457.9333,,,3440.0,0.0,-90.84,5684.9,-642.77,-457.93
1374,maize,-409.4768,-455.6907,,,3220.0,0.0,-57.87,6090.1,-409.48,-455.69
1375,maize,-530.7532,-455.191,,,3440.0,0.0,-75.01,6133.0,-530.75,-455.19
1376,maize,-545.057,-456.7782,,,3310.0,0.0,-77.03,5763.8,-545.06,-456.78
1377,maize,-557.2177,-461.2445,,,3270.0,0.0,-78.75,5619.1,-557.22,-461.24
1378,maize,-300.6235,-459.3899,,,3070.0,0.0,-42.48,6165.5,-300.62,-459.39
1379,maize,-385.9685,-460.0781,,,3140.0,0.0,-54.54,5992.1,-385.97,-460.08
1380,maize,-142.0516,-457.0037,,,2840.0,0.0,-20.07,6247.8,-142.05,-457.0
1381,maize,-222.3572,-454.6161,,,3120.0,0.0,-31.42,6598.6,-222.36,-454.62
1382,maize,-216.3865,-451.907,,,3160.0,0.0,-30.58,6718.5,-216.39,-451.91
1383,maize,-595.2942,-454.4547,,,3300.0,0.0,-84.13,5538.8,-595.29,-454.45
1384,maize,-535.1003,-453.5448,,,3300.0,0.0,-75.62,5779.6,-535.1,-453.54
1385,maize,-461.2934,-455.7917,,,3060.0,0.0,-65.19,5498.8,-461.29,-455.79
1386,maize,-72.9747,-451.4316,,,2680.0,0.0,-10.31,6140.1,-72.97,-451.43
1387,maize,-326.0916,-446.8739,,,3060.0,0.0,-46.08,6039.6,-326.09,-446.87
1388,maize,-550.7679,-436.7816,,,3210.0,0.0,-77.83,5500.9,-550.77,-436.78
1389,maize,-498.7866,-436.4143,,,3350.0,0.0,-70.49,6044.9,-498.79,-436.41
1390,maize,-676.8488,-437.1146,,,3390.0,0.0,-95.65,5428.6,-676.85,-437.11
1391,maize,-559.0142,-439.9682,,,3240.0,0.0,-79.0,5539.9,-559.01,-439.97
1392,maize,-500.077,-439.3002,,,3260.0,0.0,-70.67,5823.7,-500.08,-439.3
1393,maize,-741.4988,-442.7666,,,3440.0,0.0,-104.79,5290.0,-741.5,-442.77
1394,maize,-194.6414,-439.291,,,2950.0,0.0,-27.51,6301.4,-194.64,-439.29
1395,maize,-532.9871,-439.7544,,,3450.0,0.0,-75.32,6148.1,-532.99,-439.75
1396,maize,-765.3136,-444.2119,,,3620.0,0.0,-108.15,5626.7,-765.31,-444.21
1397,maize,-422.8128,-447.0324,,,2970.0,0.0,-59.75,5436.7,-422.81,-447.03
1398,maize,-905.6044,-450.1976,,,3680.0,0.0,-127.98,5209.6,-905.6,-450.2
1399,maize,-755.9816,-453.2688,,,3650.0,0.0,-106.83,5736.1,-755.98,-453.27
1400,maize,-574.4078,-455.6598,,,3480.0,0.0,-81.17,6054.4,-574.41,-455.66
1401,maize,-768.1735,-460.4291,,,3480.0,0.0,-108.56,5279.3,-768.17,-460.43
1402,maize,-387.2985,-459.4526,,,3170.0,0.0,-54.73,6058.8,-387.3,-459.45
1403,maize,-479.4407,-460.2598,,,3280.0,0.0,-67.75,5954.2,-479.44,-460.26
1404,maize,-496.8263,-460.3243,,,3360.0,0.0,-70.21,6076.7,-496.83,-460.32
1405,maize,-139.1,-457.5622,,,2980.0,0.0,-19.66,6595.6,-139.1,-457.56
1406,maize,-434.9684,-455.7642,,,2920.0,0.0,-61.47,5268.1,-434.97,-455.76
1407,maize,-554.6131,-456.5631,,,3290.0,0.0,-78.38,5677.5,-554.61,-456.56
1408,maize,-663.8325,-458.2815,,,3410.0,0.0,-93.81,5528.7,-663.83,-458.28
1409,maize,-242.5362,-458.2293,,,3100.0,0.0,-34.27,6469.9,-242.54,-458.23
1410,maize,-579.312,-462.8717,,,3370.0,0.0,-81.87,5770.8,-579.31,-462.87
1411,maize,-496.707,-464.9063,,,3300.0,0.0,-70.19,5933.2,-496.71,-464.91
1412,maize,-605.3111,-464.9078,,,3360.0,0.0,-85.54,5642.8,-605.31,-464.91
1413,maize,-427.4369,-466.3746,,,3140.0,0.0,-60.4,5826.3,-427.44,-466.37
1414,maize,-326.2044,-465.6332,,,3150.0,0.0,-46.1,6255.2,-326.2,-465.63
1415,maize,-417.2757,-465.9719,,,3280.0,0.0,-58.97,6202.9,-417.28,-465.97
1416,maize,-103.6053,-459.0166,,,2940.0,0.0,-14.64,6641.6,-103.61,-459.02
1417,maize,-258.8348,-457.6893,,,3150.0,0.0,-36.58,6524.7,-258.83,-457.69
1418,maize,-457.7612,-457.3255,,,3310.0,0.0,-64.69,6113.0,-457.76,-457.33
1419,maize,-504.8029,-457.1837,,,3190.0,0.0,-71.34,5636.8,-504.8,-457.18
1420,maize,-412.5511,-457.3302,,,3250.0,0.0,-58.3,6149.8,-412.55,-457.33
1421,maize,-710.8856,-459.3095,,,3580.0,0.0,-100.46,5748.5,-710.89,-459.31
1422,maize,-751.8842,-463.1242,,,3500.0,0.0,-106.26,5392.5,-751.88,-463.12
1423,maize,-427.0617,-461.6797,,,3010.0,0.0,-60.35,5515.8,-427.06,-461.68
1424,maize,-479.8951,-462.4077,,,3330.0,0.0,-67.82,6072.4,-479.9,-462.41
1425,maize,-362.7548,-461.1368,,,3050.0,0.0,-51.26,5869.0,-362.75,-461.14
1426,maize,-543.2869,-463.2299,,,3320.0,0.0,-76.78,5794.9,-543.29,-463.23
1427,maize,-360.5974,-462.9307,,,3220.0,0.0,-50.96,6285.6,-360.6,-462.93
1428,maize,-624.3313,-463.6088,,,3510.0,0.0,-88.23,5926.7,-624.33,-463.61
1429,maize,-222.2255,-459.5022,,,3070.0,0.0,-31.4,6479.1,-222.23,-459.5
1430,maize,-478.2993,-460.0105,,,3260.0,0.0,-67.59,5910.8,-478.3,-460.01
1431,maize,-363.7838,-460.1042,,,3160.0,0.0,-51.41,6128.9,-363.78,-460.1
1432,maize,-539.3883,-464.2509,,,3170.0,0.0,-76.23,5450.4,-539.39,-464.25
